cardID	名前	読み	Name	セット	cost coin	cost potion	cost debt	分類	種類	VP	card	action	buy	coin	VPtoken	能力	説明	推奨の組合せ	メモ	true	名前
Fugitive	脱走兵	だっそうへい	Fugitive	冒険	4	0	0	その他	アクション－トラベラー	0	2	1	0	0	0	+2カードを引く +1アクション カード1枚を捨て札にする。 ======== このカードを場から捨て札にするとき、あなたはこのカードを門下生と交換してもよい。 （このカードはサプライには置かない。） +2 Cards +1 Action Discard a card. ======== When you discard this from play， you may exchange it for a Disciple. (This card is not in the Supply.)	あなたはこのカードをプレイするとき、カード2枚を引き、+1アクションを得て、その後に自分の手札から1枚捨て札にする。捨て札にするカードは、今引いたカードである必要はない。		※出世カード（農民セット）は、「農民」→「兵士」→「脱走兵」→「門下生」→「教師」の順に交換することができる。交換は購入や獲得ではない。 	false	脱走兵
Hero	ヒーロー	ひーろー	Hero	冒険	5	0	0	その他	アクション－トラベラー	0	0	0	0	2	0	+2コイン 財宝カード1枚を獲得する。 ======== このカードを場から捨て札にするとき、あなたはこのカードをチャンピオンと交換してもよい。 （このカードはサプライには置かない。） +2 Coins Gain a Treasure. ======== When you discard this from play， you may exchange it for a Champion. (This is not in the Supply.)	財宝はサプライから獲得し、自分の捨て札に置く。サプライにある、このゲームで使用している財宝であればどれでも獲得可能である。		※出世カード（騎士見習いセット）は、「騎士見習い」→「トレジャーハンター」→「ウォリアー」→「ヒーロー」→「チャンピオン」の順に交換することができる。交換は購入や獲得ではない。 	false	ヒーロー
Soldier	兵士	へいし	Soldier	冒険	3	0	0	その他	アクション－アタック－トラベラー	0	0	0	0	2	0	+2コイン あなたが場に出している他のアタックカード1枚につき+1コイン。手札が4枚以上ある他のプレイヤーは全員、カード1枚を捨て札にする。 ======== このカードを場から捨て札にするとき、あなたはこのカードを脱走兵と交換してもよい。 （このカードはサプライには置かない。） +2 Coins +1 Coin per other Attack you have in play. Each other player with 4 or more cards in hand discards a card. =	あなたは、+2コインを得て、その後にあなたのプレイエリアにある他のアタックカード1枚につき追加の+1コインを得る。その後、手札が4枚以上ある他のプレイヤーは全員手札から1枚捨て札にする。したがって例えば、対戦相手の手札が5枚あり、あなたが「兵士」をプレイし、その後もう1枚「兵士」をプレイした場合、まずあなたは+2コインを得て、対戦相手は1枚捨て札をし、その後あなたは+2コインと追加の+1コインを得て、対戦相手はさらに1枚捨て札をする。「兵士」は、このターンにプレイしたアタックカードではなく、プレイした時点でプレイエリアにあるアタックカードのみを参照する。例えば、「門下生」で「兵士」を2回プレイしても、他のアタックカードは場に出ていないため、追加の+1コインは得られない。前のターンにプレイした持続のアタックカードはプレイエリアにあるため、「兵士」の能力で数える。		※出世カード（農民セット）は、「農民」→「兵士」→「脱走兵」→「門下生」→「教師」の順に交換することができる。交換は購入や獲得ではない。 	false	兵士
Teacher	教師	きょうし	Teacher	冒険	6	0	0	その他	アクション－リザーブ	0	0	0	0	0	0	このカードをあなたの酒場マットの上に置く。 ======== あなたのターンの開始時、あなたはこのカードを呼び出し、あなたの+1カードか、+1アクションか、+1購入か、+1コイントークンを、あなたがトークンを1枚も置いていないサプライにあるアクションの山札の上に置いてもよい（あなたがその山札に由来するカードを使用するとき、先にトークンによるボーナスを得る）。 （このカードはサプライには置かない。） Put this on your Tavern mat. ======== At the start of your turn， you may call this， to move your +1 Card， +1 Action， +1 Buy， or +1 Coin token to an Action Supply pile you have no tokens on (when you play a card from that pile， you first get that bonus). (This is not in the Supply.)	あなたはこのカードをプレイするとき、このカードをあなたの酒場マットの上に置く。このカードはあなたのターンの開始時に呼び出すまで、マットの上に留まる。あなたのターンの開始時に複数のことが発生する場合、解決の順番はあなたが決めることができる。あなたが「教師」を呼び出すとき、そのカードをマット上からプレイエリアへ移動し、+1アクション、+1カード、+1購入、+1コイントークンの中から1つを選び、まだ自分がトークンを置いていないサプライのアクションカードの山札1つを選び、その山札の上に選んだトークンを置く。サプライの山札の上にあるトークンは、あなたがその山札に由来するカードをプレイするたびに置いてあるトークンに対応するボーナスが得られる効果がある。あなたがサプライの山札に+1アクショントークンを置いている場合、あなたがその山札に由来するカード1枚をプレイするときに+1アクションを得る。「教師」の能力では、すでに自分のトークンが置いてある山札に、さらに別の自分のトークンを置くことはできない。これには-2コインコストトークンや廃棄トークンも含まれる。他のプレイヤーのトークンがある山札に自分のトークンを置くことは可能である。あなたが「教師」でトークンを置いた山札に、別の能力でトークンを置くことは可能である。「教師」の能力では、自分のトークンが置いてある山札に、さらに別の自分のトークンを置くことはできない。抑留トークンや「交易路」のコイントークンのように所有者が特定されていないトークンがある山札の上にトークンを置くことは可能である。あなたが屋敷トークンを乗せて脇に置いたカードが由来する山札にも、トークンを置くことは可能である。		※「教師」を使用するゲームにおいては、酒場マット、+1アクショントークン、+1購入トークン、+1カードトークン、+1コイントークンを用意する。 ※出世カード（農民セット）は、「農民」→「兵士」→「脱走兵」→「門下生」→「教師」の順に交換することができる。交換は購入や獲得ではない。 ※「教師」はトラベラーカードではない。 	false	教師
Treasure_Hunter	トレジャーハンター	とれじゃーはんたー	Treasure Hunter	冒険	3	0	0	その他	アクション－トラベラー	0	0	1	0	1	0	+1アクション +1コイン 右隣のプレイヤーの最後のターンにそのプレイヤーが獲得したカード1枚につき銀貨1枚を獲得する。 ======== このカードを場から捨て札にするとき、あなたはこのカードをウォリアーと交換してもよい。 （このカードはサプライには置かない。） +1 Action +1 Coin Gain a Silver per card the player to your right gained in his last turn. ======== When you discard this from p	このカードでは、購入したカードだけではなく、獲得したカードすべてを数える。例えば、あなたの右隣のプレイヤーが「魔除け」をプレイして「銀貨」1枚を獲得し、その後「公領」1枚を購入した場合、あなたは「銀貨」2枚を獲得する。獲得する「銀貨」はサプライから獲得し、あなたの捨て札に置く。		※出世カード（騎士見習いセット）は、「騎士見習い」→「トレジャーハンター」→「ウォリアー」→「ヒーロー」→「チャンピオン」の順に交換することができる。交換は購入や獲得ではない。 	false	トレジャーハンター
Warrior	ウォリアー	うぉりあー	Warrior	冒険	4	0	0	その他	アクション－アタック－トラベラー	0	2	0	0	0	0	+2カードを引く あなたが場に出しているトラベラーカード（このカードを含む）1枚につき、他のプレイヤーは全員自分のデッキのカードを上から1枚捨て札にし、そのカードのコストが3コインまたは4コインの場合、廃棄する。 ======== このカードを場から捨て札にするとき、あなたはこのカードをヒーローと交換してもよい。 （このカードはサプライには置かない。） +2 Cards For each Traveller you have in play (including this)， each other player	あなた以外の各プレイヤーはターンの進行順に、自分の山札の上から所定の回数、カードを捨て札にし、コストが3コインまたは4コインの場合、そのカードを廃棄することを繰り返す。あなたのプレイエリアにあるトラベラーが「ウォリアー」だけの場合、他のプレイヤーは全員、1枚だけを捨て札あるいは廃棄する。例えば、あなたのプレイエリアに「農民」1枚、「脱走兵」1枚、そして今プレイした「ウォリアー」がある場合、他のプレイヤーは3枚を捨て札あるいは廃棄する。コストがちょうど3コインまたは4コインのカードのみ廃棄する。コストにポーションがあるカードはコストがちょうど3コインまたは4コインのカードとは見なさない。（「ウォリアー」のように）コストに＊印のあるカードや、（「名品」のように）コストに＋のあるカードは、コストが3コインまたは4コインの場合は、「ウォリアー」の効果で廃棄される。「チャンピオン」と「教師」はトラベラーではない。		※出世カード（騎士見習いセット）は、「騎士見習い」→「トレジャーハンター」→「ウォリアー」→「ヒーロー」→「チャンピオン」の順に交換することができる。交換は購入や獲得ではない。 ※「ウォリアー」の効果では、コストにポーションのあるカードは廃棄できない。 ※場に出しているトラベラーカードが複数枚の場合、他のプレイヤーはその枚数分「捨て札→廃棄チェック」を繰り返す（複数枚を同時に捨て札にするのではない）。 ※「ウォリアー」の効果により山札から「坑道」を捨て札にしたときに、「坑道」のリアクションの効果を使用した場合、「金貨」1枚を獲得し、捨て札の「坑道」の上に置く。この結果、「ウォリアー」は捨て札の「坑道」を見失うため、「坑道」はコスト3コインのカードだが廃棄されない。 	false	ウォリアー
Summon	召喚	しょうかん	Summon	プロモ	5	0	0	その他	イベント	0	0	0	0	0	0	コスト4コイン以下のアクションカード1枚を獲得する。そのカードを脇に置く。 そうした場合、あなたは次のターンの開始時にそのカードを使用する。 Gain an Action card costing up to 4 Coins， Set it aside. If you do， then at the start of your next turn， play it.	（意訳）あなたはこのイベントを購入したとき、サプライからコスト4コイン以下のアクションカード1枚を獲得し、それを表向きにして脇に置く。あなたが脇に置いた場合、あなたの次のターンの開始時に、そのアクションカードを使用する。この方法で使用するアクションカードは、あなたのこのターンのアクションを消費しない。あなたの次のターンの開始時にそのカードを使用することを忘れないように、あなたはそのカードを横向きか斜め向きにしておいてもよく、あなたがそのカードを使用するときに正しい向きにする。あなたがアクションカード1枚を獲得して脇に置く前に、（例えば「望楼」の効果によりあなたの山札の一番上に置くなどで）そのカードを移動した場合、「召喚」はそのカードを見失い、脇に置くことはできない。この場合、あなたの次のターンの開始時にそのカードを使用することはできない。もしあなたが「遊牧民の野営地」1枚を獲得するために「召喚」を使用する場合、（あなたが他のカードの能力により「遊牧民の野営地」を他の場所へ移動していない限り）「召喚」はあなたの山札の上に「遊牧民の野営地」を見つけて脇に置くことになる。		※日本語版は、書籍「ドミニオンマニアックスSpecial」付録。 ※「召喚」の効果では、コストにポーションのあるアクションカードは獲得できない。 ※「召喚」の効果により「遊牧民の野営地」を獲得した場合は、「遊牧民の野営地」のリアクションの効果により「遊牧民の野営地」は山札の上に置き、その後に「召喚」の効果により「遊牧民の野営地」を脇に置く。 ※「召喚」の効果により「宿屋」を獲得した場合、「宿屋」のリアクションの効果により以下のとおりとなる。 1）「宿屋」を山札に含めて山札をシャッフルした場合は、「召喚」の効果は「宿屋」を見失い、「宿屋」を脇に置くことに失敗する。 2）「宿屋」を山札に加えずに山札をシャッフルした場合は、その後に「宿屋」が捨て札置き場の一番上にあれば、「召喚」の効果により「宿屋」を脇に置く。「宿屋」が捨て札置き場の一番上になければ、「召喚」の効果は「宿屋」を見失い、脇に置くことに失敗する。 	false	召喚
Archive	資料庫	しりょうこ	Archive	帝国	5	0	0	王国	アクション－持続	0	0	1	0	0	0	+1アクション あなたのデッキの上から3枚のカードを裏向きにして脇に置く（あなたはそれらのカードを見ることができる）。現在と、あなたの次の2つのターンの開始時に、その内1枚をあなたの手札に加える。 +1 Action Set aside the top 3 cards of your deck face down (you may look at them). Now and at the start of your next two turns， put one into your hand.	あなたは3枚のカードを見て、まずすぐに1枚を手札に加え、次のターンにも1枚手札に加え、そのまた次のターンにも1枚手札に加える。脇に置くカードは「資料庫」の下に置く。「資料庫」を2枚使用した場合、カードは別々にまとめる。「玉座の間」で「資料庫」を使用した場合、それらもまた別々にまとめておき、各ターンそれぞれから1枚ずつ加える。もしデッキと捨て札を合わせてもカードが3枚より少なかった場合は、可能な限りの枚数だけを脇に置く。そうすると、「資料庫」は通常より早くカードを出し切り、カードが無くなったターンで捨て札にされる。	帝 ：上級者向け・帝国（Advanced Intro） 帝＋陰：二人組（Buddy System） 帝＋海：海の王者（King of the Sea） 帝＋暗：従者の儀式（The Squire's Ritual） 帝＋冒：お金無くして問題無し（No Money No Problems）		false	資料庫
Bustling_Village	騒がしい村	さわがしいむら	Bustling Village	帝国	5	0	0	王国	アクション	0	1	3	0	0	0	+1カードを引く +3アクション あなたの捨て札のカードすべてを見る。あなたはその中から開拓者1枚を公開し、あなたの手札に加えてもよい。 《ランダマイザー》「開拓者／騒がしい村」 この山札は上半分に開拓者を5枚、下半分に騒がしい村を5枚置いてゲームを始める。この山札の一番上にあるカードだけが獲得したり購入したりすることができる。 +1 Card +3 Actions Look through your discard pile. You may reveal a Settlers from it and 	もし「開拓者」が捨て札置き場に無いと知っていても、あなたは捨て札置き場を見ることができる。	帝 ：上級者向け・帝国（Advanced Intro） 帝＋陰：美味しい拷問（Delicious Torture） 帝＋収：動物園の飼育員（Zookeepers） 帝＋暗：従者の儀式（The Squire's Ritual）		false	騒がしい村
Capital	元手	もとで	Capital	帝国	5	0	0	王国	財宝	0	0	0	1	6	0	6コイン +1カードを購入 ======== このカードを場から捨て札にするとき、6負債トークンを受け取り、その後あなたは負債トークンの返済をしてもよい。 6 Coins +1 Buy When you discard this from play， take 6 Debt，and then you may pay off Debt.	このカードを場から捨て札にしたとき（これは通常、使用したターンのクリーンアップフェイズである）、あなたは6負債を得て、その後コインで負債を返済する追加の機会を得る。場から捨て札にしなかったならば6負債は得ない。例えば、「偽造通貨」によって廃棄した場合などである。捨て札にした「元手」の枚数にのみ応じて6負債を受け取る。例えば、「冠」で「元手」を2度使用した場合であっても、それを捨て札にしたときに受け取るのは6負債だけである。	帝 ：上級者向け・帝国（Advanced Intro） 帝＋陰：二人組（Buddy System） 帝＋繁：成功者（Big Time） 帝＋暗：山賊の王の凱旋（Triumph of the Bandit King） 帝＋冒：領域の監理（Area Control）		false	元手
Humble_Castle	粗末な城	そまつなしろ	Humble Castle	帝国	3	0	0	王国	財宝－勝利点－城	0	0	0	0	1	0	1コイン ======== あなたの持つ城1枚につき1勝利点になる。 《ランダマイザー》「城」 城の山札はコストが多いカードが下になるように並び替えておく。2人でゲームをする場合は、城カードを各種1枚ずつだけ使用する。この山札の一番上にあるカードだけが獲得したり購入したりすることができる。 1 Coin ======== Worth 1 VP per Castle you have. 《Randomizer》Castle Sort the Castle pile by cost， putting the more expensive Castles on the bottom. For a 2-player game， use only one of each Castle. Only the top card of the pile can be gained or bought.	《「城」共通の説明》 「粗末な城」と「王城」はそのカード自身も数える。「小さい城」では山札の一番上の城カードを獲得する。「幽霊城」は、あなたのターンであるならば、購入しても他の方法で獲得しても機能する。「広大な城」の選択肢は「屋敷」や「公領」が山札に何枚残っているかに関わらず、どちらを選んでもかまわない。「壮大な城」は、場に出ている勝利点カード（例えば「華やかな城」のような勝利点カードが場に出ることができる）と手札にある勝利点カードの両方を数える。	帝 ：初心者向け・帝国（Basic Intro） 帝＋陰：美味しい拷問（Delicious Torture） 帝＋海：閉じ込められて（Boxed In） 帝＋ギ：キャッシュフロー（Cash Flow） 帝＋異：発展（Expansion） 帝＋暗：ネズミの王の墓（Tomb of the Rat King）	※「粗末な城」「小さい城」「華やかな城」「王城」は、2人でプレイする場合は1枚使用、3人以上でプレイする場合は2枚使用する。 	false	粗末な城
Crumbling_Castle	崩れた城	くずれたしろ	Crumbling Castle	帝国	4	0	0	王国	勝利点－城	1	0	0	0	0	0	1勝利点 ======== あなたがこのカードを獲得するか廃棄するとき、+1勝利点トークン、そして銀貨を1枚獲得する。 《ランダマイザー》「城」 城の山札はコストが多いカードが下になるように並び替えておく。2人でゲームをする場合は、城カードを各種1枚ずつだけ使用する。この山札の一番上にあるカードだけが獲得したり購入したりすることができる。 1 VP ======== When you gain or trash this， +1 VP and gain a Silver. 《Randomizer》Castle Sort the Castle pile by cost， putting the more expensive Castles on the bottom. For a 2-player game， use only one of each Castle. Only the top card of the pile can be gained or bought.	《「城」共通の説明》 「粗末な城」と「王城」はそのカード自身も数える。「小さい城」では山札の一番上の城カードを獲得する。「幽霊城」は、あなたのターンであるならば、購入しても他の方法で獲得しても機能する。「広大な城」の選択肢は「屋敷」や「公領」が山札に何枚残っているかに関わらず、どちらを選んでもかまわない。「壮大な城」は、場に出ている勝利点カード（例えば「華やかな城」のような勝利点カードが場に出ることができる）と手札にある勝利点カードの両方を数える。	帝 ：初心者向け・帝国（Basic Intro） 帝＋陰：美味しい拷問（Delicious Torture） 帝＋海：閉じ込められて（Boxed In） 帝＋ギ：キャッシュフロー（Cash Flow） 帝＋異：発展（Expansion） 帝＋暗：ネズミの王の墓（Tomb of the Rat King）		false	崩れた城
Small_Castle	小さい城	ちいさいしろ	Small Castle	帝国	5	0	0	王国	アクション－勝利点－城	2	0	0	0	0	0	このカード、またはあなたの手札にある城1枚を廃棄する。そうした場合、城を1枚獲得する。 ======== 2勝利点 《ランダマイザー》「城」 城の山札はコストが多いカードが下になるように並び替えておく。2人でゲームをする場合は、城カードを各種1枚ずつだけ使用する。この山札の一番上にあるカードだけが獲得したり購入したりすることができる。 Trash this or a Castle from your hand. If you do， gain a Castle. ======== 2 VP 《Randomizer》Castle Sort the Castle pile by cost， putting the more expensive Castles on the bottom. For a 2-player game， use only one of each Castle. Only the top card of the pile can be gained or bought.	《「城」共通の説明》 「粗末な城」と「王城」はそのカード自身も数える。「小さい城」では山札の一番上の城カードを獲得する。「幽霊城」は、あなたのターンであるならば、購入しても他の方法で獲得しても機能する。「広大な城」の選択肢は「屋敷」や「公領」が山札に何枚残っているかに関わらず、どちらを選んでもかまわない。「壮大な城」は、場に出ている勝利点カード（例えば「華やかな城」のような勝利点カードが場に出ることができる）と手札にある勝利点カードの両方を数える。	帝 ：初心者向け・帝国（Basic Intro） 帝＋陰：美味しい拷問（Delicious Torture） 帝＋海：閉じ込められて（Boxed In） 帝＋ギ：キャッシュフロー（Cash Flow） 帝＋異：発展（Expansion） 帝＋暗：ネズミの王の墓（Tomb of the Rat King）	※「粗末な城」「小さい城」「華やかな城」「王城」は、2人でプレイする場合は1枚使用、3人以上でプレイする場合は2枚使用する。 	false	小さい城
Haunted_Castle	幽霊城	ゆうれいじょう	Haunted Castle	帝国	6	0	0	王国	勝利点－城	2	0	0	0	0	0	2勝利点 ======== あなたのターンの間にあなたがこのカードを獲得するとき、金貨を獲得し、手札が5枚以上ある他のプレイヤーは全員、自分の手札から2枚のカードを自分のデッキの上に置く。 《ランダマイザー》「城」 城の山札はコストが多いカードが下になるように並び替えておく。2人でゲームをする場合は、城カードを各種1枚ずつだけ使用する。この山札の一番上にあるカードだけが獲得したり購入したりすることができる。 2 VP ======== When you gain this during your turn， gain a Gold， and each other player with 5 or more cards in hand puts 2 cards from their hand onto their deck. 《Randomizer》Castle Sort the Castle pile by cost， putting the more expensive Castles on the bottom. For a 2-player game， use only one of each Castle. Only the top card of the pile can be gained or bought.	《「城」共通の説明》 「粗末な城」と「王城」はそのカード自身も数える。「小さい城」では山札の一番上の城カードを獲得する。「幽霊城」は、あなたのターンであるならば、購入しても他の方法で獲得しても機能する。「広大な城」の選択肢は「屋敷」や「公領」が山札に何枚残っているかに関わらず、どちらを選んでもかまわない。「壮大な城」は、場に出ている勝利点カード（例えば「華やかな城」のような勝利点カードが場に出ることができる）と手札にある勝利点カードの両方を数える。	帝 ：初心者向け・帝国（Basic Intro） 帝＋陰：美味しい拷問（Delicious Torture） 帝＋海：閉じ込められて（Boxed In） 帝＋ギ：キャッシュフロー（Cash Flow） 帝＋異：発展（Expansion） 帝＋暗：ネズミの王の墓（Tomb of the Rat King）		false	幽霊城
Opulent_Castle	華やかな城	はなやかなしろ	Opulent Castle	帝国	7	0	0	王国	アクション－勝利点－城	3	0	0	0	0	0	好きな枚数の勝利点カードを捨て札にする。捨て札にしたカード1枚につき+2コイン。 ======== 3勝利点 《ランダマイザー》「城」 城の山札はコストが多いカードが下になるように並び替えておく。2人でゲームをする場合は、城カードを各種1枚ずつだけ使用する。この山札の一番上にあるカードだけが獲得したり購入したりすることができる。 Discard any number of Victory cards， +2 Coins per card discarded. ======== 3 VP 《Randomizer》Castle Sort the Castle pile by cost， putting the more expensive Castles on the bottom. For a 2-player game， use only one of each Castle. Only the top card of the pile can be gained or bought.	《「城」共通の説明》 「粗末な城」と「王城」はそのカード自身も数える。「小さい城」では山札の一番上の城カードを獲得する。「幽霊城」は、あなたのターンであるならば、購入しても他の方法で獲得しても機能する。「広大な城」の選択肢は「屋敷」や「公領」が山札に何枚残っているかに関わらず、どちらを選んでもかまわない。「壮大な城」は、場に出ている勝利点カード（例えば「華やかな城」のような勝利点カードが場に出ることができる）と手札にある勝利点カードの両方を数える。	帝 ：初心者向け・帝国（Basic Intro） 帝＋陰：美味しい拷問（Delicious Torture） 帝＋海：閉じ込められて（Boxed In） 帝＋ギ：キャッシュフロー（Cash Flow） 帝＋異：発展（Expansion） 帝＋暗：ネズミの王の墓（Tomb of the Rat King）	※「粗末な城」「小さい城」「華やかな城」「王城」は、2人でプレイする場合は1枚使用、3人以上でプレイする場合は2枚使用する。 	false	華やかな城
Sprawling_Castle	広大な城	こうだいなしろ	Sprawling Castle	帝国	8	0	0	王国	勝利点－城	4	0	0	0	0	0	4勝利点 ======== あなたがこのカードを獲得するとき、公領1枚または屋敷3枚を獲得する。 《ランダマイザー》「城」 城の山札はコストが多いカードが下になるように並び替えておく。2人でゲームをする場合は、城カードを各種1枚ずつだけ使用する。この山札の一番上にあるカードだけが獲得したり購入したりすることができる。 4 VP ======== When you gain this， gain a Duchy or 3 Estates. 《Randomizer》Castle Sort the Castle pile by cost， putting the more expensive Castles on the bottom. For a 2-player game， use only one of each Castle. Only the top card of the pile can be gained or bought.	《「城」共通の説明》 「粗末な城」と「王城」はそのカード自身も数える。「小さい城」では山札の一番上の城カードを獲得する。「幽霊城」は、あなたのターンであるならば、購入しても他の方法で獲得しても機能する。「広大な城」の選択肢は「屋敷」や「公領」が山札に何枚残っているかに関わらず、どちらを選んでもかまわない。「壮大な城」は、場に出ている勝利点カード（例えば「華やかな城」のような勝利点カードが場に出ることができる）と手札にある勝利点カードの両方を数える。	帝 ：初心者向け・帝国（Basic Intro） 帝＋陰：美味しい拷問（Delicious Torture） 帝＋海：閉じ込められて（Boxed In） 帝＋ギ：キャッシュフロー（Cash Flow） 帝＋異：発展（Expansion） 帝＋暗：ネズミの王の墓（Tomb of the Rat King）		false	広大な城
Grand_Castle	壮大な城	そうだいなしろ	Grand Castle	帝国	9	0	0	王国	勝利点－城	5	0	0	0	0	0	5勝利点 ======== あなたがこのカードを獲得するとき、あなたの手札を公開する。場にある勝利点カードとあなたの手札の勝利点カード1枚につき+1勝利点トークン。 《ランダマイザー》「城」 城の山札はコストが多いカードが下になるように並び替えておく。2人でゲームをする場合は、城カードを各種1枚ずつだけ使用する。この山札の一番上にあるカードだけが獲得したり購入したりすることができる。 5 VP ======== When you gain this， reveal your hand. +1 VP per Victory card in your hand and/or in play. 《Randomizer》Castle Sort the Castle pile by cost， putting the more expensive Castles on the bottom. For a 2-player game， use only one of each Castle. Only the top card of the pile can be gained or bought.	《「城」共通の説明》 「粗末な城」と「王城」はそのカード自身も数える。「小さい城」では山札の一番上の城カードを獲得する。「幽霊城」は、あなたのターンであるならば、購入しても他の方法で獲得しても機能する。「広大な城」の選択肢は「屋敷」や「公領」が山札に何枚残っているかに関わらず、どちらを選んでもかまわない。「壮大な城」は、場に出ている勝利点カード（例えば「華やかな城」のような勝利点カードが場に出ることができる）と手札にある勝利点カードの両方を数える。	帝 ：初心者向け・帝国（Basic Intro） 帝＋陰：美味しい拷問（Delicious Torture） 帝＋海：閉じ込められて（Boxed In） 帝＋ギ：キャッシュフロー（Cash Flow） 帝＋異：発展（Expansion） 帝＋暗：ネズミの王の墓（Tomb of the Rat King）		false	壮大な城
King's_Castle	王城	おうじょう	King's Castle	帝国	10	0	0	王国	勝利点－城	0	0	0	0	0	0	あなたの持つ城1枚につき2勝利点になる。 《ランダマイザー》「城」 城の山札はコストが多いカードが下になるように並び替えておく。2人でゲームをする場合は、城カードを各種1枚ずつだけ使用する。この山札の一番上にあるカードだけが獲得したり購入したりすることができる。 Worth 2 VP per Castle you have. 《Randomizer》Castle Sort the Castle pile by cost， putting the more expensive Castles on the bottom. For a 2-player game， use only one of each Castle. Only the top card of the pile can be gained or bought.	《「城」共通の説明》 「粗末な城」と「王城」はそのカード自身も数える。「小さい城」では山札の一番上の城カードを獲得する。「幽霊城」は、あなたのターンであるならば、購入しても他の方法で獲得しても機能する。「広大な城」の選択肢は「屋敷」や「公領」が山札に何枚残っているかに関わらず、どちらを選んでもかまわない。「壮大な城」は、場に出ている勝利点カード（例えば「華やかな城」のような勝利点カードが場に出ることができる）と手札にある勝利点カードの両方を数える。	帝 ：初心者向け・帝国（Basic Intro） 帝＋陰：美味しい拷問（Delicious Torture） 帝＋海：閉じ込められて（Boxed In） 帝＋ギ：キャッシュフロー（Cash Flow） 帝＋異：発展（Expansion） 帝＋暗：ネズミの王の墓（Tomb of the Rat King）	※「粗末な城」「小さい城」「華やかな城」「王城」は、2人でプレイする場合は1枚使用、3人以上でプレイする場合は2枚使用する。 	false	王城
Catapult	投石機	とうせきき	Catapult	帝国	3	0	0	王国	アクション－アタック	0	0	0	0	1	0	+1コイン あなたの手札からカードを1枚廃棄する。そのカードがコスト3コイン以上の場合、他のプレイヤーは全員、呪い1枚を獲得する。そのカードが財宝の場合、他のプレイヤーは全員、自分の手札が3枚になるように捨て札をする。 《ランダマイザー》「投石機／石」 この山札は上半分に投石機を5枚、下半分に石を5枚置いてゲームを始める。この山札の一番上にあるカードだけが獲得したり購入したりすることができる。 +1 Coin Trash a card from your hand. If it costs 3 Coins	廃棄したカードが財宝であった場合、他のプレイヤーは全員、自分の手札が3枚になるように捨て札をする。また、廃棄したカードがコスト3コイン以上の場合、他のプレイヤーは全員、「呪い」1枚を獲得する。「銀貨」といったどちらも満たすカードを廃棄したならば、どちらも行う。一方、どちらも満たさないカードであれば、どちらも行わない。廃棄するカードが手札に無かった場合、どちらも行わない。	帝 ：上級者向け・帝国（Advanced Intro） 帝＋基：銀の弾丸（Silver Bullets） 帝＋陰：二人組（Buddy System） 帝＋異：簡単な計画（Simple Plans） 帝＋暗：従者の儀式（The Squire's Ritual） 帝＋冒：領域の監理（Area Control）		false	投石機
Chariot_Race	戦車競走	せんしゃきょうそう	Chariot Race	帝国	3	0	0	王国	アクション	0	0	1	0	0	0	+1アクション あなたのデッキの一番上のカードを公開し、あなたの手札に加える。あなたの左隣のプレイヤーは自分のデッキの一番上のカードを公開する。あなたが公開したカードのコストがより多い場合、+1コイン、+1勝利点トークン。 +1 Action Reveal the top card of your deck and put it into your hand. The player to your left reveals the top card of their deck. If your card 	あなたとあなたの左隣のプレイヤーは自分のデッキの一番上のカードを公開する。その時、あなたのカードはあなたの手札に加えるが、左隣のプレイヤーのカードはデッキに戻す。あなたのカードの方がコストが多かった場合、あなたは+1コインと+1勝利点トークンを得る。この時、+1コインしたことを覚えておくために、その「戦車競走」の上に勝利点トークンを置いてもかまわない。負債がコストに含まれる場合にコストが多いとされるためには、コインの値と負債の値の両方で上回るか、片方が等しい場合はもう片方で上回る必要がある。例えば「大金」（8コイン8負債）は「大君主」（8負債）よりコストが多い。しかし、「大君主」のコストは「銀貨」より多くないし、「銀貨」のコストは「大君主」より多くない。もしどちらかのプレイヤーがカードを公開しなかった場合、あなたのカードのコストが多いとされることはない。	帝 ：初心者向け・帝国（Basic Intro） 帝＋海：閉じ込められて（Boxed In） 帝＋繁：黄金の門（Gilded Gates） 帝＋暗：ネズミの王の墓（Tomb of the Rat King）		false	戦車競走
